title,authors,year,conference,link
Audio-Visual Floorplan Reconstruction.,"['Senthil Purushwalkam', 'Sebastià Vicenc Amengual Garí', 'Vamsi Krishna Ithapu', 'Carl Schissler', 'Philip W. Robinson', 'Abhinav Gupta', 'Kristen Grauman']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00122
How to Design a Three-Stage Architecture for Audio-Visual Active Speaker Detection in the Wild.,"['Okan Köpüklü', 'Maja Taseska', 'Gerhard Rigoll']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00123
Visual Scene Graphs for Audio Source Separation.,"['Moitreya Chatterjee', 'Jonathan Le Roux', 'Narendra Ahuja', 'Anoop Cherian']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00124
Better Aggregation in Test-Time Augmentation.,"['Divya Shanmugam', 'Davis W. Blalock', 'Guha Balakrishnan', 'John V. Guttag']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00125
"Explaining Local, Global, And Higher-Order Interactions In Deep Learning.","['Samuel Lerman', 'Charles Venuto', 'Henry A. Kautz', 'Chenliang Xu']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00126
Explanations for Occluded Images.,"['Hana Chockler', 'Daniel Kroening', 'Youcheng Sun']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00127
e-ViL: A Dataset and Benchmark for Natural Language Explanations in Vision-Language Tasks.,"['Maxime Kayser', 'Oana-Maria Camburu', 'Leonard Salewski', 'Cornelius Emde', 'Virginie Do', 'Zeynep Akata', 'Thomas Lukasiewicz']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00128
Broaden Your Views for Self-Supervised Video Learning.,"['Adrià Recasens', 'Pauline Luc', 'Jean-Baptiste Alayrac', 'Luyu Wang', 'Florian Strub', 'Corentin Tallec', 'Mateusz Malinowski', 'Viorica Patraucean', 'Florent Altché', 'Michal Valko', 'Jean-Bastien Grill', 'Aäron van den Oord', 'Andrew Zisserman']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00129
Hypergraph Neural Networks for Hypergraph Matching.,"['Xiaowei Liao', 'Yong Xu', 'Haibin Ling']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00130
Embed Me If You Can: A Geometric Perceptron.,"['Pavlo Melnyk', 'Michael Felsberg', 'Mårten Wadenbäck']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00131
Learning to Discover Reflection Symmetry via Polar Matching Convolution.,"['Ahyun Seo', 'Woohyeon Shim', 'Minsu Cho']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00132
TGRNet: A Table Graph Reconstruction Network for Table Structure Recognition.,"['Wenyuan Xue', 'Baosheng Yu', 'Wen Wang', 'Dacheng Tao', 'Qingyong Li']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00133
Adaptive Boundary Proposal Network for Arbitrary Shape Text Detection.,"['Shi-Xue Zhang', 'Xiaobin Zhu', 'Chun Yang', 'Hongfa Wang', 'Xu-Cheng Yin']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00134
Shape-Biased Domain Generalization via Shock Graph Embeddings.,"['Maruthi Narayanan', 'Vickram Rajendran', 'Benjamin B. Kimia']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00135
Towards Learning Spatially Discriminative Feature Representations.,"['Chaofei Wang', 'Jiayu Xiao', 'Yizeng Han', 'Qisen Yang', 'Shiji Song', 'Gao Huang']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00136
Towards Better Explanations of Class Activation Mapping.,"['Hyungsik Jung', 'Youngrock Oh']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00137
Finding Representative Interpretations on Convolutional Neural Networks.,"['Peter Cho-Ho Lam', 'Lingyang Chu', 'Maxim Torgonskiy', 'Jian Pei', 'Yong Zhang', 'Lanjun Wang']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00138
LFI-CAM: Learning Feature Importance for Better Visual Explanation.,"['Kwang Hee Lee', 'Chaewon Park', 'Junghyun Oh', 'Nojun Kwak']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00139
Panoptic Narrative Grounding.,"['Cristina González', 'Nicolás Ayobi', 'Isabela Hernández', 'José Hernández', 'Jordi Pont-Tuset', 'Pablo Arbeláez']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00140
Who's Waldo? Linking People Across Text and Images.,"['Claire Yuqing Cui', 'Apoorv Khandelwal', 'Yoav Artzi', 'Noah Snavely', 'Hadar Averbuch-Elor']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00141
YouRefIt: Embodied Reference Understanding with Language and Gesture.,"['Yixin Chen', 'Qing Li', 'Deqian Kong', 'Yik Lun Kei', 'Song-Chun Zhu', 'Tao Gao', 'Yixin Zhu', 'Siyuan Huang']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00142
Synthesis of Compositional Animations from Textual Descriptions.,"['Anindita Ghosh', 'Noshaba Cheema', 'Cennet Oguz', 'Christian Theobalt', 'Philipp Slusallek']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00143
In Defense of Scene Graphs for Image Captioning.,"['Kien Nguyen', 'Subarna Tripathi', 'Bang Du', 'Tanaya Guha', 'Truong Q. Nguyen']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00144
Unshuffling Data for Improved Generalization in Visual Question Answering.,"['Damien Teney', 'Ehsan Abbasnejad', 'Anton van den Hengel']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00145
Compressing Visual-linguistic Model via Knowledge Distillation.,"['Zhiyuan Fang', 'Jianfeng Wang', 'Xiaowei Hu', 'Lijuan Wang', 'Yezhou Yang', 'Zicheng Liu']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00146
UniT: Multimodal Multitask Learning with a Unified Transformer.,"['Ronghang Hu', 'Amanpreet Singh']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00147
CrossCLR: Cross-modal Contrastive Learning For Multi-modal Video Representations.,"['Mohammadreza Zolfaghari', 'Yi Zhu', 'Peter V. Gehler', 'Thomas Brox']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00148
Graph Constrained Data Representation Learning for Human Motion Segmentation.,"['Mariella Dimiccoli', 'Lluís Garrido', 'Guillem Rodríguez Corominas', 'Herwig Wendt']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00149
Zero-shot Natural Language Video Localization.,"['Jinwoo Nam', 'Daechul Ahn', 'Dongyeop Kang', 'Seong Jong Ha', 'Jonghyun Choi']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00150
Learning Temporal Dynamics from Cycles in Narrated Video.,"['Dave Epstein', 'Jiajun Wu', 'Cordelia Schmid', 'Chen Sun']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00151
Dense Interaction Learning for Video-based Person Re-identification.,"['Tianyu He', 'Xin Jin', 'Xu Shen', 'Jianqiang Huang', 'Zhibo Chen', 'Xian-Sheng Hua']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00152
Vi2CLR: Video and Image for Visual Contrastive Learning of Representation.,"['Ali Diba', 'Vivek Sharma', 'Reza Safdari', 'Dariush Lotfi', 'M. Saquib Sarfraz', 'Rainer Stiefelhagen', 'Luc Van Gool']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00153
MGSampler: An Explainable Sampling Strategy for Video Action Recognition.,"['Yuan Zhi', 'Zhan Tong', 'Limin Wang', 'Gangshan Wu']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00154
Fast Video Moment Retrieval.,"['Junyu Gao', 'Changsheng Xu']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00155
STVGBert: A Visual-linguistic Transformer based Framework for Spatio-temporal Video Grounding.,"['Rui Su', 'Qian Yu', 'Dong Xu']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00156
Motion Guided Region Message Passing for Video Captioning.,"['Shaoxiang Chen', 'Yu-Gang Jiang']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00157
Dynamic Context-Sensitive Filtering Network for Video Salient Object Detection.,"['Miao Zhang', 'Jie Liu', 'Yifei Wang', 'Yongri Piao', 'Shunyu Yao', 'Wei Ji', 'Jingjing Li', 'Huchuan Lu', 'Zhongxuan Luo']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00158
Learning Motion-Appearance Co-Attention for Zero-Shot Video Object Segmentation.,"['Shu Yang', 'Lu Zhang', 'Jinqing Qi', 'Huchuan Lu', 'Shuo Wang', 'Xiaoxing Zhang']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00159
Beyond Question-Based Biases: Assessing Multimodal Shortcut Learning in Visual Question Answering.,"['Corentin Dancette', 'Rémi Cadène', 'Damien Teney', 'Matthieu Cord']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00160
Greedy Gradient Ensemble for Robust Visual Question Answering.,"['Xinzhe Han', 'Shuhui Wang', 'Chi Su', 'Qingming Huang', 'Qi Tian']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00161
Self-Motivated Communication Agent for Real-World Vision-Dialog Navigation.,"['Yi Zhu', 'Yue Weng', 'Fengda Zhu', 'Xiaodan Liang', 'Qixiang Ye', 'Yutong Lu', 'Jianbin Jiao']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00162
Contrast and Classify: Training Robust VQA Models.,"['Yash Kant', 'Abhinav Moudgil', 'Dhruv Batra', 'Devi Parikh', 'Harsh Agrawal']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00163
Linguistically Routing Capsule Network for Out-of-distribution Visual Question Answering.,"['Qingxing Cao', 'Wentao Wan', 'Keze Wang', 'Xiaodan Liang', 'Liang Lin']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00164
LapsCore: Language-guided Person Search via Color Reasoning.,"['Yushuang Wu', 'Zizheng Yan', 'Xiaoguang Han', 'Guanbin Li', 'Changqing Zou', 'Shuguang Cui']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00165
Airbert: In-domain Pretraining for Vision-and-Language Navigation.,"['Pierre-Louis Guhur', 'Makarand Tapaswi', 'Shizhe Chen', 'Ivan Laptev', 'Cordelia Schmid']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00166
Vision-Language Navigation with Random Environmental Mixup.,"['Chong Liu', 'Fengda Zhu', 'Xiaojun Chang', 'Xiaodan Liang', 'Zongyuan Ge', 'Yi-Dong Shen']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00167
The Road to Know-Where: An Object-and-Room Informed Sequential BERT for Indoor Vision-Language Navigation.,"['Yuankai Qi', 'Zizheng Pan', 'Yicong Hong', 'Ming-Hsuan Yang', 'Anton van den Hengel', 'Qi Wu']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00168
VLGrammar: Grounded Grammar Induction of Vision and Language.,"['Yining Hong', 'Qing Li', 'Song-Chun Zhu', 'Siyuan Huang']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00169
Env-QA: A Video Question Answering Benchmark for Comprehensive Understanding of Dynamic Environments.,"['Difei Gao', 'Ruiping Wang', 'Ziyi Bai', 'Xilin Chen']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00170
Just Ask: Learning to Answer Questions from Millions of Narrated Videos.,"['Antoine Yang', 'Antoine Miech', 'Josef Sivic', 'Ivan Laptev', 'Cordelia Schmid']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00171
HAIR: Hierarchical Visual-Semantic Relational Reasoning for Video Question Answering.,"['Fei Liu', 'Jing Liu', 'Weining Wang', 'Hanqing Lu']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00172
Video Question Answering Using Language-Guided Deep Compressed-Domain Video Feature.,"['Nayoung Kim', 'Seong Jong Ha', 'Je-Won Kang']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00173
Multiple Pairwise Ranking Networks for Personalized Video Summarization.,"['Yassir Saquil', 'Da Chen', 'Yuan He', 'Chuan Li', 'Yong-Liang Yang']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00174
Frozen in Time: A Joint Video and Image Encoder for End-to-End Retrieval.,"['Max Bain', 'Arsha Nagrani', 'Gül Varol', 'Andrew Zisserman']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00175
Video Instance Segmentation with a Propose-Reduce Paradigm.,"['Huaijia Lin', 'Ruizheng Wu', 'Shu Liu', 'Jiangbo Lu', 'Jiaya Jia']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00176
Deep 3D Mask Volume for View Synthesis of Dynamic Scenes.,"['Kai-En Lin', 'Lei Xiao', 'Feng Liu', 'Guowei Yang', 'Ravi Ramamoorthi']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00177
Unsupervised Deep Video Denoising.,"['Dev Yashpal Sheth', 'Sreyas Mohan', 'Joshua L. Vincent', 'Ramon Manzorro', 'Peter A. Crozier', 'Mitesh M. Khapra', 'Eero P. Simoncelli', 'Carlos Fernandez-Granda']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00178
TransVG: End-to-End Visual Grounding with Transformers.,"['Jiajun Deng', 'Zhengyuan Yang', 'Tianlang Chen', 'Wengang Zhou', 'Houqiang Li']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00179
MDETR - Modulated Detection for End-to-End Multi-Modal Understanding.,"['Aishwarya Kamath', 'Mannat Singh', 'Yann LeCun', 'Gabriel Synnaeve', 'Ishan Misra', 'Nicolas Carion']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00180
InstanceRefer: Cooperative Holistic Understanding for Visual Grounding on Point Clouds through Instance Multi-level Contextual Referring.,"['Zhihao Yuan', 'Xu Yan', 'Yinghong Liao', 'Ruimao Zhang', 'Sheng Wang', 'Zhen Li', 'Shuguang Cui']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00181
Detector-Free Weakly Supervised Grounding by Separation.,"['Assaf Arbelle', 'Sivan Doveh', 'Amit Alfassy', 'Joseph Shtok', 'Guy Lev', 'Eli Schwartz', 'Hilde Kuehne', 'Hila Barak Levi', 'Prasanna Sattigeri', 'Rameswar Panda', 'Chun-Fu Chen', 'Alex M. Bronstein', 'Kate Saenko', 'Shimon Ullman', 'Raja Giryes', 'Rogério Feris', 'Leonid Karlinsky']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00182
Wasserstein Coupled Graph Learning for Cross-Modal Retrieval.,"['Yun Wang', 'Tong Zhang', 'Xueya Zhang', 'Zhen Cui', 'Yuge Huang', 'Pengcheng Shen', 'Shaoxin Li', 'Jian Yang']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00183
Learning to Generate Scene Graph from Natural Language Supervision.,"['Yiwu Zhong', 'Jing Shi', 'Jianwei Yang', 'Chenliang Xu', 'Yin Li']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00184
Ask&Confirm: Active Detail Enriching for Cross-Modal Retrieval with Partial Query.,"['Guanyu Cai', 'Jun Zhang', 'Xinyang Jiang', 'Yifei Gong', 'Lianghua He', 'Fufu Yu', 'Pai Peng', 'Xiaowei Guo', 'Feiyue Huang', 'Xing Sun']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00185
Weakly Supervised Human-Object Interaction Detection in Video via Contrastive Spatiotemporal Regions.,"['Shuang Li', 'Yilun Du', 'Antonio Torralba', 'Josef Sivic', 'Bryan C. Russell']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00186
SAT: 2D Semantics Assisted Training for 3D Visual Grounding.,"['Zhengyuan Yang', 'Songyang Zhang', 'Liwei Wang', 'Jiebo Luo']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00187
Adaptive Hierarchical Graph Reasoning with Semantic Coherence for Video-and-Language Inference.,"['Juncheng Li', 'Siliang Tang', 'Linchao Zhu', 'Haochen Shi', 'Xuanwen Huang', 'Fei Wu', 'Yi Yang', 'Yueting Zhuang']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00188
Interpretable Visual Reasoning via Induced Symbolic Space.,"['Zhonghao Wang', 'Kai Wang', 'Mo Yu', 'Jinjun Xiong', 'Wen-Mei Hwu', 'Mark Hasegawa-Johnson', 'Humphrey Shi']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00189
Factorizing Perception and Policy for Interactive Instruction Following.,"['Kunal Pratap Singh', 'Suvaansh Bhambri', 'Byeonghwi Kim', 'Roozbeh Mottaghi', 'Jonghyun Choi']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00190
Unified Questioner Transformer for Descriptive Question Generation in Goal-Oriented Visual Dialogue.,"['Shoya Matsumori', 'Kosuke Shingyouchi', 'Yuki Abe', 'Yosuke Fukuchi', 'Komei Sugiura', 'Michita Imai']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00191
Weakly Supervised Relative Spatial Reasoning for Visual Question Answering.,"['Pratyay Banerjee', 'Tejas Gokhale', 'Yezhou Yang', 'Chitta Baral']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00192
Mixed SIGNals: Sign Language Production via a Mixture of Motion Primitives.,"['Ben Saunders', 'Necati Cihan Camgöz', 'Richard Bowden']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00193
Localize to Binauralize: Audio Spatialization from Visual Sound Source Localization.,"['Kranthi Kumar Rachavarapu', 'Aakanksha', 'Vignesh Sundaresha', 'A. N. Rajagopalan']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00194
Spatial-Temporal Consistency Network for Low-Latency Trajectory Forecasting.,"['Shijie Li', 'Yanying Zhou', 'Jinhui Yi', 'Juergen Gall']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00195
T-Net: Effective Permutation-Equivariant Network for Two-View Correspondence Learning.,"['Zhen Zhong', 'Guobao Xiao', 'Linxin Zheng', 'Yan Lu', 'Jiayi Ma']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00196
IntraTomo: Self-supervised Learning-based Tomography via Sinogram Synthesis and Prediction.,"['Guangming Zang', 'Ramzi Idoughi', 'Rui Li', 'Peter Wonka', 'Wolfgang Heidrich']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00197
Describing and Localizing Multiple Changes with Transformers.,"['Yue Qiu', 'Shintaro Yamamoto', 'Kodai Nakashima', 'Ryota Suzuki', 'Kenji Iwata', 'Hirokatsu Kataoka', 'Yutaka Satoh']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00198
Cross-Camera Convolutional Color Constancy.,"['Mahmoud Afifi', 'Jonathan T. Barron', 'Chloe LeGendre', 'Yun-Ta Tsai', 'Francois Bleibel']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00199
IICNet: A Generic Framework for Reversible Image Conversion.,"['Ka Leong Cheng', 'Yueqi Xie', 'Qifeng Chen']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00200
Dual-Camera Super-Resolution with Aligned Attention Modules.,"['Tengfei Wang', 'Jiaxin Xie', 'Wenxiu Sun', 'Qiong Yan', 'Qifeng Chen']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00201
Let's See Clearly: Contaminant Artifact Removal for Moving Cameras.,"['Xiaoyu Li', 'Bo Zhang', 'Jing Liao', 'Pedro V. Sander']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00202
Explainable Video Entailment with Grounded Visual Evidence.,"['Junwen Chen', 'Yu Kong Golisano']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00203
Pano-AVQA: Grounded Audio-Visual Question Answering on 360° Videos.,"['Heeseung Yun', 'Youngjae Yu', 'Wonsuk Yang', 'Kangil Lee', 'Gunhee Kim']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00204
Adversarial VQA: A New Benchmark for Evaluating the Robustness of VQA Models.,"['Linjie Li', 'Jie Lei', 'Zhe Gan', 'Jingjing Liu']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00205
"AESOP: Abstract Encoding of Stories, Objects, and Pictures.","['Hareesh Ravi', 'Kushal Kafle', 'Scott Cohen', 'Jonathan Brandt', 'Mubbasir Kapadia']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00206
On the hidden treasure of dialog in video question answering.,"['Deniz Engin', 'François Schnitzler', 'Ngoc Q. K. Duong', 'Yannis Avrithis']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00207
TRAR: Routing the Attention Spans in Transformer for Visual Question Answering.,"['Yiyi Zhou', 'Tianhe Ren', 'Chaoyang Zhu', 'Xiaoshuai Sun', 'Jianzhuang Liu', 'Xinghao Ding', 'Mingliang Xu', 'Rongrong Ji']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00208
StyleCLIP: Text-Driven Manipulation of StyleGAN Imagery.,"['Or Patashnik', 'Zongze Wu', 'Eli Shechtman', 'Daniel Cohen-Or', 'Dani Lischinski']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00209
Viewpoint-Agnostic Change Captioning with Cycle Consistency.,"['Hoeseong Kim', 'Jongseok Kim', 'Hyungseok Lee', 'Hyunsung Park', 'Gunhee Kim']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00210
Motion-Focused Contrastive Learning of Video Representations*.,"['Rui Li', 'Yiheng Zhang', 'Zhaofan Qiu', 'Ting Yao', 'Dong Liu', 'Tao Mei']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00211
Language-Guided Global Image Editing via Cross-Modal Cyclic Mechanism.,"['Wentao Jiang', 'Ning Xu', 'Jiayun Wang', 'Chen Gao', 'Jing Shi', 'Zhe Lin', 'Si Liu']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00212
Image Retrieval on Real-life Images with Pre-trained Vision-and-Language Models.,"['Zheyuan Liu', 'Cristian Rodriguez Opazo', 'Damien Teney', 'Stephen Gould']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00213
Dual Transfer Learning for Event-based End-task Prediction via Pluggable Event to Image Translation.,"['Lin Wang', 'Yujeong Chae', 'Kuk-Jin Yoon']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00214
"N-ImageNet: Towards Robust, Fine-Grained Object Recognition with Event Cameras.","['Junho Kim', 'Jaehyeok Bae', 'Gangin Park', 'Dongsu Zhang', 'Young Min Kim']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00215
Patch Craft: Video Denoising by Deep Modeling and Patch Matching.,"['Gregory Vaksman', 'Michael Elad', 'Peyman Milanfar']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00216
LocTex: Learning Data-Efficient Visual Representations from Localized Textual Supervision.,"['Zhijian Liu', 'Simon Stent', 'Jie Li', 'John Gideon', 'Song Han']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00217
Hierarchical Graph Attention Network for Few-shot Visual-Semantic Learning.,"['Chengxiang Yin', 'Kun Wu', 'Zhengping Che', 'Bo Jiang', 'Zhiyuan Xu', 'Jian Tang']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00218
Partial Off-policy Learning: Balance Accuracy and Diversity for Human-Oriented Image Captioning.,"['Jiahe Shi', 'Yali Li', 'Shengjin Wang']",2021,ICCV 2021,https://doi.org/10.1109/ICCV48922.2021.00219
